id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31148939,Neighborhood feel but close to NYC.,125708095,Margaret,,Ward E (councilmember James Solomon),40.72605,-74.05092,Private room,75,2,17,9/18/2019,5.2,1,337
31149964,"Newly Renovated and Spacious Room ""G"" Close to NYC",153190812,Lex,,Ward C (councilmember Richard Boggiano),40.72742,-74.058,Private room,45,2,11,9/8/2019,1.43,11,67
31150332,"Newly Renovated and Spacious Room ""H"" Close to NYC",153190812,Lex,,Ward C (councilmember Richard Boggiano),40.72817,-74.05678,Private room,45,2,9,9/5/2019,1.19,11,66
31150631,"Newly Renovated and Cozy Room “I"" Close to NYC",153190812,Lex,,Ward C (councilmember Richard Boggiano),40.72714,-74.05829,Private room,45,2,10,9/25/2019,1.15,11,68
31172084,Private Room in a Luxury Building 4 min from PATH,151027625,Julia,,Ward E (councilmember James Solomon),40.72059,-74.03722,Private room,67,30,0,,,5,89
31177116,Private room for  (1) Female only,127867279,Shaan,,Ward D (councilmember Michael Yun),40.74919,-74.05217,Private room,60,20,5,9/1/2019,0.55,2,350
31177786,Luxury apartment Manhattan skyline Gym Pool,181031321,Alison,,Ward E (councilmember James Solomon),40.72109,-74.03621,Private room,129,1,1,12/31/2018,0.11,1,0
31189949,Cute little spot,233118449,Ike,,Ward F (councilmember Jermaine D. Robinson),40.70786,-74.07662,Private room,65,1,1,5/15/2019,0.21,1,89
31203797,4BR-10 min PATH to downtown New York/15 to Newark,89769986,Alan,,Ward C (councilmember Richard Boggiano),40.73924,-74.06269,Entire home/apt,999,1,18,9/9/2019,1.97,18,342
31223573,"Warm private room, 5mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.73018,-74.06796,Private room,59,1,41,9/21/2019,4.49,7,235
31223702,JERSEY CITY HEIGHTS 4BR APARTMENT-1/25 MIN to NYC!,230848785,Oded,,Ward D (councilmember Michael Yun),40.75114,-74.05844,Entire home/apt,70,2,27,9/22/2019,3.48,3,282
31224444,"Spacious private room,5 mins walk to PATH to NYC",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.73172,-74.06704,Private room,68,1,31,9/22/2019,3.39,7,240
31224646,"Bright private room, 5 mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.73033,-74.06762,Private room,59,1,35,9/27/2019,3.83,7,225
31224676,"Comfy private room, 5 mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.73208,-74.06744,Private room,65,1,48,9/22/2019,5.26,7,229
31231831,"Cozy mini bedroom, 5 mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.73058,-74.06622,Private room,45,1,45,9/29/2019,4.98,7,239
31231908,"Chic private room, 5 mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.72987,-74.06705,Private room,59,1,42,9/27/2019,4.68,7,182
31233846,Apt 2 in downtown Jersey City home near NYC,78686754,Willis,,Ward E (councilmember James Solomon),40.72135,-74.04437,Entire home/apt,90,5,30,9/17/2019,3.75,2,24
31233929,Cozy NYC launch pad,233645937,Joseph,,Ward F (councilmember Jermaine D. Robinson),40.72286,-74.06525,Private room,60,2,12,9/23/2019,1.33,1,103
31253851,2 Bedroom Apt/ Close to NYC/Park and Shopping,233838758,Sunil,,Ward B (councilmember Mira Prinz-Arey),40.72128,-74.08656,Entire home/apt,99,1,14,8/25/2019,2.56,1,160
31265290,"XLrg Duplex 2 BR, Slp 5, 15m NYC, 1 Blk Grove Path",4239331,Kristy,,Ward E (councilmember James Solomon),40.71778,-74.04335,Entire home/apt,125,1,22,9/19/2019,2.53,2,12
31315164,"Stylish private room, 5mins walk to PATH to NYC!!",210211079,Cathy,,Ward C (councilmember Richard Boggiano),40.7301,-74.06551,Private room,59,1,28,9/19/2019,3.31,7,218
31339764,7 Mins To NYC ! Spacious King Bed Private Room,4072054,Gillian,,Ward E (councilmember James Solomon),40.72802,-74.03171,Private room,99,2,2,6/1/2019,0.41,1,87
31355032,Modern. Homey. Safe. Close to NYC (FREE Breakfast),205974409,Frank,,Ward D (councilmember Michael Yun),40.75005,-74.05426,Private room,59,2,21,7/23/2019,2.37,1,43
31357030,Beautiful Upscale Loft. Waterfront! 7MINS to NYC!!,6659188,Lovepreet,,Ward E (councilmember James Solomon),40.72872,-74.03156,Entire home/apt,99,4,17,9/11/2019,2.06,1,39
31379668,Amazing & Clean 2bed/1bath 15 minutes to NYC!,74171024,Mariano,,Ward F (councilmember Jermaine D. Robinson),40.71277,-74.06294,Entire home/apt,150,1,26,9/9/2019,2.93,10,346
31406074,(29A) 3 Bedroom 1 Bath close to NYC/Manhattan,74551849,Furnished Housing,,Ward C (councilmember Richard Boggiano),40.73547,-74.05118,Entire home/apt,139,1,11,7/7/2019,1.33,10,117
31406712,DETROIT INTERNATIONAL HOUSE-ENTIRE HOUSE,10593827,Detroit International House,,Ward C (councilmember Richard Boggiano),40.74463,-74.05831,Entire home/apt,80,30,0,,,5,92
31409425,Fully Stocked Kitchen and Fast Access to Manhattan,231633850,Alex,,Ward E (councilmember James Solomon),40.72249,-74.04383,Entire home/apt,95,2,34,9/22/2019,4.08,2,69
31411233,10 minute PATH to downtown New York/15 to Newark,89769986,Alan,,Ward C (councilmember Richard Boggiano),40.73786,-74.06291,Private room,36,1,50,9/15/2019,5.84,18,132
31436769,(35-6) 3 Beds 1 Bath Condo Near to New York,74551849,Furnished Housing,,Ward C (councilmember Richard Boggiano),40.7357,-74.05168,Entire home/apt,99,1,17,7/28/2019,2.02,10,320
31479561,Casa amarilla,222642000,Francisca,,Ward D (councilmember Michael Yun),40.75217,-74.04382,Private room,40,1,26,6/15/2019,3,11,241
31482207,Modern Bright Apartment Steps to NYC,24831061,Hosteeva,,Ward C (councilmember Richard Boggiano),40.72988,-74.06623,Entire home/apt,100,1,8,9/15/2019,1.23,5,342
31483299,Remodeled 1 Bedroom Apartment,24831061,Hosteeva,,Ward C (councilmember Richard Boggiano),40.7298,-74.06775,Entire home/apt,100,1,8,8/31/2019,1.25,5,345
31484010,Modern 1 Bedroom apartment with NYC views,24831061,Hosteeva,,Ward C (councilmember Richard Boggiano),40.72758,-74.06775,Hotel room,100,1,3,7/24/2019,0.63,5,339
31531065,MODERN & LUXURIOUS TOWNHOUSE **2 STOPS FROM NYC**,9933418,David,,Ward E (councilmember James Solomon),40.72636,-74.04967,Entire home/apt,37,7,23,9/28/2019,2.94,1,75
31535060,10 minute PATH to downtown New York/15 to Newark,89769986,Alan,,Ward C (councilmember Richard Boggiano),40.73854,-74.06296,Private room,75,1,49,9/11/2019,5.65,18,136
31535536,10 minute PATH to downtown New York/15 to Newark,89769986,Alan,,Ward C (councilmember Richard Boggiano),40.73758,-74.06129,Private room,75,1,52,9/10/2019,6.02,18,136
31536016,BR+BALCONY:10min PATH to downtown NYC/15 to Newark,89769986,Alan,,Ward C (councilmember Richard Boggiano),40.7378,-74.06172,Private room,75,1,57,9/13/2019,6.58,18,136
31541608,Entire apartment very clean15 min to New York City,196804976,Hassan,,Ward A (councilmember Denise Ridley),40.70018,-74.08456,Entire home/apt,75,2,23,9/17/2019,3.05,1,250
31567374,Classic Brownstone Apt in a Historic Neighborhood,8347290,Amer,,Ward B (councilmember Mira Prinz-Arey),40.72161,-74.07392,Entire home/apt,89,2,40,9/13/2019,4.8,2,175
31606306,Few blocks from GROVE str PATH train to New York,15625009,Anders,,Ward E (councilmember James Solomon),40.72416,-74.04912,Entire home/apt,69,30,4,4/14/2019,0.56,3,0
31623297,New York City At Your Doorstep!,237077879,Ben,,Ward F (councilmember Jermaine D. Robinson),40.72034,-74.04723,Entire home/apt,99,2,32,9/27/2019,4.62,1,40
31670183,45 min to Manhattan Private Room #1,33102452,Yoshi,,Ward B (councilmember Mira Prinz-Arey),40.71969,-74.08408,Private room,40,1,18,9/15/2019,2.77,2,74
31673843,"Peaceful, Modern & Private Garden Apartment!",56506024,Danielle,,Ward F (councilmember Jermaine D. Robinson),40.7184,-74.06939,Entire home/apt,70,2,26,9/23/2019,3.33,1,18
31673988,NYC Connection PERFECT Location PERFECT Price,153458126,Fabiana & Christopher,,Ward F (councilmember Jermaine D. Robinson),40.71976,-74.04977,Entire home/apt,250,1,1,5/14/2019,0.21,2,365
31674542,"Bright Room 7 min to PATH 10 min NYc, WIFI",1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73217,-74.05609,Private room,25,1,13,9/29/2019,1.55,27,202
31675305,Spacious Private Room under 30 to NYC WIFI,1410306,Eugene,,Ward D (councilmember Michael Yun),40.75449,-74.04537,Private room,25,1,16,9/5/2019,2.06,27,363
31739401,"Studio in Historic Downtown JC, minutes from NYC!",238057291,Danny,,Ward E (councilmember James Solomon),40.71669,-74.04314,Entire home/apt,98,2,24,9/28/2019,3.73,1,210
31797721,The Wayne House: Central Modern Home with Backyard,14292455,Jessica,,Ward E (councilmember James Solomon),40.72004,-74.04363,Entire home/apt,150,1,25,9/10/2019,2.99,2,298
31798246,Lux Newport Waterfront 1 Bedroom Apt w/pool & WiFi,9419684,Mike,,Ward E (councilmember James Solomon),40.72133,-74.03786,Entire home/apt,259,2,1,5/21/2019,0.23,47,89
31798698,Lux Newport Waterfront 1 Bedroom Apt w/pool & WiFi,9419684,Mike,,Ward E (councilmember James Solomon),40.72281,-74.03603,Entire home/apt,259,2,0,,,47,89
31800925,Lux Newport Waterfront 1 Bedroom Apt w/pool & WiFi,9419684,Mike,,Ward E (councilmember James Solomon),40.72138,-74.03779,Entire home/apt,259,2,0,,,47,89
31827500,❤️Clean and Cozy ✪ 1 Stop to NYC ✪ Washer & Dryer,238390837,Silvius,,Ward E (councilmember James Solomon),40.72449,-74.04418,Entire home/apt,75,2,36,9/30/2019,4.39,1,150
31838179,Big Room Big Walk in Closet 8m walk to PATH WIFI,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73141,-74.05646,Private room,35,1,16,9/16/2019,2.23,27,120
31866072,"Luxury city living Minutes from Manhattan, NYC",23719580,Cj,,Ward D (councilmember Michael Yun),40.75583,-74.04374,Entire home/apt,150,2,0,,,1,170
31869976,"Luxury 2/3 bed condo with Parking, 30 min from NYC",17995417,Benjamin,,Ward F (councilmember Jermaine D. Robinson),40.70196,-74.07651,Entire home/apt,99,1,28,9/29/2019,3.59,4,357
31874149,★★Amazing View of NYC Skyline | 15 min to NYC!★★,141713210,J.C.,,Ward D (councilmember Michael Yun),40.74205,-74.04275,Entire home/apt,170,1,17,9/22/2019,2.49,5,172
31877155,Cute Chic studio in Jersey City Heights- NYC close,153017365,Joyce,,Ward D (councilmember Michael Yun),40.75056,-74.05283,Entire home/apt,74,2,15,9/19/2019,2.96,1,87
31878671,Massiel's view 1 bedroom studio with a sofa bed,232339962,Maria & Miguel,,Ward E (councilmember James Solomon),40.72138,-74.0419,Entire home/apt,96,3,33,9/29/2019,4.42,3,216
31882938,(31A) 3 Bed 2 Bath Condo by Manhattan/Jersey City,74551849,Furnished Housing,,Ward C (councilmember Richard Boggiano),40.73554,-74.05193,Entire home/apt,249,1,4,5/7/2019,0.52,10,326
31883112,Ester's view 2 Bedroom apartment Downtown JC,232339962,Maria & Miguel,,Ward E (councilmember James Solomon),40.72119,-74.04101,Entire home/apt,164,3,40,9/26/2019,5.15,3,186
31907367,(31B) 3 Bed 1 Bath Condo NEW YORK CITY/NEW JERSEY,74551849,Furnished Housing,,Ward C (councilmember Richard Boggiano),40.73362,-74.0518,Entire home/apt,199,1,7,8/26/2019,1.35,10,351
31945712,Cozy 3 BR Apartment NYC Time Square Parking,33164249,Kevin & David,,Ward D (councilmember Michael Yun),40.74735,-74.04777,Entire home/apt,119,2,19,8/30/2019,2.52,17,254
31955923,"Huge Prime Location 3 bdrm/2 bath , 15 MIN TO NYC",195422078,Aby,,Ward E (councilmember James Solomon),40.71976,-74.04011,Entire home/apt,450,5,4,9/13/2019,0.49,3,162
31964477,"Sleek, Sophisticated 2BD/2BA in Jersey City",88566861,Kasa,,Ward E (councilmember James Solomon),40.72818,-74.03963,Entire home/apt,300,3,18,9/13/2019,2.38,12,293
31964883,2BD/2BA Jersey City Apartment - Walk to PATH,88566861,Kasa,,Ward E (councilmember James Solomon),40.72746,-74.04013,Entire home/apt,300,3,10,9/18/2019,1.48,12,277
31983964,"COOL, UNIQUE and HISTORIC TOWNHOUSE| MINS to NYC",66039082,Max,,Ward E (councilmember James Solomon),40.72679,-74.04786,Entire home/apt,200,2,2,2/18/2019,0.26,6,344
32037448,"Jersey City Roomy, Stylish 2BA/BA Apartment",88566861,Kasa,,Ward E (councilmember James Solomon),40.72675,-74.03987,Entire home/apt,300,3,13,9/3/2019,1.85,12,329
32037723,Stylish 2BD/2BA Lux Apartment - Quick Trip to NYC!,88566861,Kasa,,Ward E (councilmember James Solomon),40.72611,-74.0397,Entire home/apt,300,3,9,9/21/2019,1.29,12,306
32042418,Jersey City 2BD/2BA - Easy Access to Manhattan!,88566861,Kasa,,Ward E (councilmember James Solomon),40.72698,-74.03964,Entire home/apt,300,3,21,9/16/2019,3.01,12,245
32044473,2BD/2BA Luxury Apartment - Quick Trip to NYC!,88566861,Kasa,,Ward E (councilmember James Solomon),40.72675,-74.04093,Entire home/apt,300,3,4,5/23/2019,0.67,12,295
32044588,2BA/2BA Apartment with NYC Views!,88566861,Kasa,,Ward E (councilmember James Solomon),40.72643,-74.04143,Entire home/apt,300,3,9,8/29/2019,1.31,12,283
32044734,"Luxury Jersey City Apartment, 2BD/2BA, Views!",88566861,Kasa,,Ward E (councilmember James Solomon),40.7268,-74.04159,Entire home/apt,300,3,22,9/14/2019,3.13,12,293
32044820,Sleek 2BD/BA - Great Views & Easy Walk to PATH,88566861,Kasa,,Ward E (councilmember James Solomon),40.72771,-74.04123,Entire home/apt,300,3,9,9/16/2019,1.54,12,297
32045179,Manhattan Views! Stylish 2BD/2BA Apartment,88566861,Kasa,,Ward E (councilmember James Solomon),40.72654,-74.04098,Entire home/apt,300,3,30,9/16/2019,4.41,12,293
32045364,Skyline Views! Modern Luxury 2BD/BA Apartment,88566861,Kasa,,Ward E (councilmember James Solomon),40.72616,-74.04096,Entire home/apt,300,3,15,9/12/2019,2.12,12,324
32045439,Penthouse 2BD/2BA Jersey City Luxury Apartment,88566861,Kasa,,Ward E (councilmember James Solomon),40.72835,-74.04165,Entire home/apt,300,3,13,9/19/2019,1.85,12,324
32050177,Una habitación privada,222642000,Francisca,,Ward F (councilmember Jermaine D. Robinson),40.71184,-74.07964,Private room,60,2,0,,,11,92
32050319,"NEW! Cool, Cozy 2 Bed 2 Bath in the heart of JSQ",240305516,Moustafa,,Ward C (councilmember Richard Boggiano),40.73831,-74.06584,Entire home/apt,101,2,26,8/20/2019,3.39,4,148
32063634,Bright & Beautiful House - 15 mins to Times Square,128461779,Sherry,,Ward D (councilmember Michael Yun),40.74448,-74.04543,Entire home/apt,170,1,21,9/17/2019,2.78,6,164
32068817,"Cozy home with pool table, miles from NYC",16328484,Banban,,Ward F (councilmember Jermaine D. Robinson),40.71964,-74.05311,Private room,40,1,38,9/16/2019,4.77,4,66
32069920,BEST NYC Views: Sleeps 8 Easy (FamiliesWelcome) U1,228919762,Naomi,,Ward F (councilmember Jermaine D. Robinson),40.71102,-74.07211,Entire home/apt,600,2,48,9/28/2019,6.05,2,347
32106264,Comfy apartment 5 mins walk to NY subway stations,143625340,Yilu,,Ward E (councilmember James Solomon),40.72302,-74.03636,Entire home/apt,80,2,7,5/2/2019,0.88,2,0
32109411,Just Minutes into NYC !,131064926,Grisell,,Ward D (councilmember Michael Yun),40.75289,-74.04573,Entire home/apt,85,1,11,9/10/2019,1.88,1,162
32113221,Excellent! Minutes to NYC -- Parking included,240305516,Moustafa,,Ward C (councilmember Richard Boggiano),40.73922,-74.06542,Entire home/apt,139,2,38,9/27/2019,5.18,4,148
32137461,Loft Style Apartment Short Distance from NYC,52789828,Jon,,Ward B (councilmember Mira Prinz-Arey),40.7127,-74.08686,Entire home/apt,85,1,38,9/26/2019,4.98,13,320
32138781,Loft Brief Distance from NYC!,52789828,Jon,,Ward B (councilmember Mira Prinz-Arey),40.71305,-74.0861,Entire home/apt,85,1,39,8/30/2019,5.02,13,323
32139194,★ Spacious & Modern House￨15 Min to NYC ★,141885946,Jun,,Ward D (councilmember Michael Yun),40.74523,-74.05024,Entire home/apt,175,2,37,9/22/2019,4.89,5,160
32147140,Home away from home in Paulus Hook Jersey City,30178419,LiSan,,Ward E (councilmember James Solomon),40.71373,-74.03961,Entire home/apt,170,1,8,9/28/2019,2.76,1,0
32152234,Cozy home away from home,16328484,Banban,,Ward F (councilmember Jermaine D. Robinson),40.72307,-74.06208,Private room,75,2,39,9/16/2019,4.94,4,70
32159190,Peaceful One Bedroom Apartment in basement near NY,92083085,Damon,,Ward F (councilmember Jermaine D. Robinson),40.71045,-74.07133,Entire home/apt,60,1,55,9/29/2019,7.05,1,323
32162249,✨HUGE 3BR/2BA duplex | 15min to NYC✨,141885946,Jun,,Ward D (councilmember Michael Yun),40.74967,-74.04682,Entire home/apt,165,2,13,9/1/2019,1.73,5,170
32163086,45 min to Manhattan  Private Room #2,33102452,Yoshi,,Ward B (councilmember Mira Prinz-Arey),40.72095,-74.08357,Private room,35,2,23,9/20/2019,3.03,2,54
32166536,✨Spacious & Sunny Duplex; luxurious retreat✨,141885946,Jun,,Ward D (councilmember Michael Yun),40.75118,-74.04668,Entire home/apt,165,2,24,9/21/2019,3.29,5,154
32167689,Heights Rest Apartment,142924439,Bryan,,Ward D (councilmember Michael Yun),40.74986,-74.05172,Entire home/apt,75,1,1,4/30/2019,0.19,1,169
32180245,Entire one bedroom condo close to NYC,123049362,Jacob,,Ward B (councilmember Mira Prinz-Arey),40.71813,-74.0817,Entire home/apt,150,1,0,,,1,147
32184871,Fran's Lodge - Charming 3BRM Home near NYC,67078536,Mar,,Ward C (councilmember Richard Boggiano),40.73893,-74.0504,Entire home/apt,250,1,18,9/2/2019,2.3,1,127
32185825,★ Modern 3 BR Condo￨15 Mins to NYC ★,16637631,J.C & Johanna,,Ward C (councilmember Richard Boggiano),40.73405,-74.06173,Entire home/apt,165,1,19,9/26/2019,2.79,11,171
32185864,Victorian Home less than 3 miles from WTC,66406152,Harry,,Ward C (councilmember Richard Boggiano),40.74023,-74.05083,Entire home/apt,85,2,1,8/26/2019,0.81,1,50
32224867,Mins to NYC - Convy,138287617,Suresh And,,Ward E (councilmember James Solomon),40.718,-74.04447,Private room,65,1,12,9/12/2019,2.42,8,78
32284477,Amazing New Construction 3BR+2BA-Close to NYC,128100390,Paul And Annie,,Ward D (councilmember Michael Yun),40.74356,-74.04583,Entire home/apt,279,2,13,9/29/2019,4.87,1,49
32295533,King Bedroom w/ Private Bath— 5 Minutes from NYC,25951596,Jaime,,Ward E (councilmember James Solomon),40.72132,-74.04323,Private room,99,1,9,8/15/2019,1.36,2,66
32303870,Beautiful STUDIO - Sleeps 4 - TRAIN to NYC 15 MIN,9173270,Nick,,Ward E (councilmember James Solomon),40.7175,-74.04207,Entire home/apt,119,2,53,9/19/2019,7.5,7,113
32310529,Bright & open space at the Heights of the Heights!,21613301,Dawn And Davin,,Ward D (councilmember Michael Yun),40.75561,-74.04752,Entire home/apt,95,3,23,9/17/2019,3.15,1,273
32311127,1BR with Manhattan view,30719174,Furnished,,Ward E (councilmember James Solomon),40.71885,-74.03806,Entire home/apt,139,3,7,9/15/2019,1.18,10,339
32336788,"Luxurious residence in Jersey City, mins to NYC",242780957,DVORA Guesthouse,,Ward E (councilmember James Solomon),40.72067,-74.04074,Entire home/apt,185,3,16,9/22/2019,2.39,13,153
32338593,The Fillmore! Bright and cozy 15 minutes to NYC!,240305516,Moustafa,,Ward C (councilmember Richard Boggiano),40.73366,-74.06731,Entire home/apt,95,2,15,9/28/2019,2.43,4,169
32341274,Cozy home miles to nyc,16328484,Banban,,Ward C (councilmember Richard Boggiano),40.72359,-74.06148,Entire home/apt,119,2,0,,,4,65
32342217,"Cozy home, with pool table & miles to NYC",16328484,Banban,,Ward C (councilmember Richard Boggiano),40.72885,-74.06411,Entire home/apt,64,2,13,8/15/2019,1.8,4,68
32342288,"H2X,mins to NYC,no fees/deposit,walk to train,safe",199914427,Joe,,Ward B (councilmember Mira Prinz-Arey),40.72868,-74.07278,Private room,30,1,21,8/20/2019,2.78,55,86
32342846,"#CL1X near NYC,no deposit/fees,early checkin poss.",199914427,Joe,,Ward B (councilmember Mira Prinz-Arey),40.71835,-74.07973,Private room,25,1,5,9/2/2019,0.73,55,249
32362468,STYLISH 3BR/1BA DUPLEX- 15 MINS TO NYC!! SLEEPS 8!!,44383770,Pak,,Ward E (councilmember James Solomon),40.72313,-74.04255,Entire home/apt,250,1,15,8/9/2019,2.12,2,223
32363235,"1 Min Walk To Train 7 Min Train to New York City,2",187905563,Kim,,Ward E (councilmember James Solomon),40.71765,-74.04318,Entire home/apt,239,1,26,9/16/2019,3.48,4,222
32368555,"R2RX near NYC,walk to train/bus.best for tourists",199914427,Joe,,Ward A (councilmember Denise Ridley),40.69851,-74.09148,Private room,38,1,8,6/5/2019,1.26,55,177
